user_id,movie_id,movie_name,rating
89,2,The Godfather,4
89,1,The Shawshank Redemption,4
26,9,Goodfellas,4
23,6,Inception,5
43,9,Goodfellas,2
62,2,The Godfather,3
60,9,Goodfellas,4
51,8,The Matrix,3
32,9,Goodfellas,4
92,1,The Shawshank Redemption,4
46,9,Goodfellas,2
67,10,The Lord of the Rings: The Return of the King,5
13,5,Forrest Gump,1
20,6,Inception,2
82,2,The Godfather,2
45,2,The Godfather,4
77,2,The Godfather,1
55,3,The Dark Knight,3
53,10,The Lord of the Rings: The Return of the King,5
44,8,The Matrix,1
65,3,The Dark Knight,3
86,7,Fight Club,3
82,7,Fight Club,4
92,1,The Shawshank Redemption,3
28,4,Pulp Fiction,5
49,5,Forrest Gump,2
99,2,The Godfather,3
40,6,Inception,5
87,6,Inception,4
35,8,The Matrix,4
55,7,Fight Club,5
26,8,The Matrix,5
25,9,Goodfellas,1
6,7,Fight Club,3
64,7,Fight Club,3
23,2,The Godfather,1
21,9,Goodfellas,3
45,2,The Godfather,3
47,8,The Matrix,3
42,7,Fight Club,2
48,4,Pulp Fiction,3
6,9,Goodfellas,5
57,5,Forrest Gump,2
40,1,The Shawshank Redemption,4
92,1,The Shawshank Redemption,4
41,2,The Godfather,1
58,2,The Godfather,1
6,9,Goodfellas,5
38,6,Inception,5
75,2,The Godfather,3
99,1,The Shawshank Redemption,3
18,1,The Shawshank Redemption,4
88,3,The Dark Knight,1
100,9,Goodfellas,5
49,2,The Godfather,1
16,2,The Godfather,5
19,7,Fight Club,3
25,6,Inception,3
73,1,The Shawshank Redemption,2
19,1,The Shawshank Redemption,2
80,8,The Matrix,2
34,9,Goodfellas,5
45,6,Inception,5
70,9,Goodfellas,3
39,10,The Lord of the Rings: The Return of the King,2
30,9,Goodfellas,4
18,8,The Matrix,4
73,4,Pulp Fiction,1
9,10,The Lord of the Rings: The Return of the King,4
81,3,The Dark Knight,1
52,5,Forrest Gump,5
20,2,The Godfather,2
93,4,Pulp Fiction,2
74,9,Goodfellas,3
63,9,Goodfellas,5
11,3,The Dark Knight,5
42,4,Pulp Fiction,5
12,5,Forrest Gump,2
73,4,Pulp Fiction,2
56,7,Fight Club,5
23,10,The Lord of the Rings: The Return of the King,3
69,7,Fight Club,1
31,2,The Godfather,4
55,1,The Shawshank Redemption,5
2,9,Goodfellas,5
92,10,The Lord of the Rings: The Return of the King,3
58,3,The Dark Knight,2
75,6,Inception,4
64,5,Forrest Gump,3
86,3,The Dark Knight,1
68,9,Goodfellas,4
55,3,The Dark Knight,1
83,6,Inception,4
7,3,The Dark Knight,1
89,6,Inception,3
72,2,The Godfather,4
80,4,Pulp Fiction,3
42,1,The Shawshank Redemption,5
77,7,Fight Club,3
10,2,The Godfather,4
25,6,Inception,2
87,6,Inception,5
25,7,Fight Club,1
46,8,The Matrix,3
26,3,The Dark Knight,2
28,3,The Dark Knight,3
38,3,The Dark Knight,2
48,5,Forrest Gump,3
72,3,The Dark Knight,4
96,6,Inception,3
71,9,Goodfellas,5
1,8,The Matrix,4
35,3,The Dark Knight,5
7,1,The Shawshank Redemption,3
80,6,Inception,4
87,9,Goodfellas,3
75,10,The Lord of the Rings: The Return of the King,5
33,2,The Godfather,4
37,9,Goodfellas,3
81,3,The Dark Knight,5
48,3,The Dark Knight,4
47,3,The Dark Knight,4
14,1,The Shawshank Redemption,4
24,4,Pulp Fiction,2
50,6,Inception,2
79,6,Inception,3
15,2,The Godfather,4
8,3,The Dark Knight,5
98,8,The Matrix,5
32,4,Pulp Fiction,1
13,1,The Shawshank Redemption,2
62,9,Goodfellas,5
98,2,The Godfather,5
31,9,Goodfellas,3
54,2,The Godfather,1
78,9,Goodfellas,5
84,5,Forrest Gump,5
22,3,The Dark Knight,5
16,2,The Godfather,2
43,1,The Shawshank Redemption,2
2,4,Pulp Fiction,5
39,2,The Godfather,1
89,5,Forrest Gump,5
20,3,The Dark Knight,1
37,8,The Matrix,1
69,10,The Lord of the Rings: The Return of the King,1
66,9,Goodfellas,3
100,6,Inception,2
55,6,Inception,3
97,2,The Godfather,1
97,1,The Shawshank Redemption,4
4,2,The Godfather,3
43,1,The Shawshank Redemption,4
55,4,Pulp Fiction,4
70,2,The Godfather,2
88,8,The Matrix,1
13,8,The Matrix,2
54,1,The Shawshank Redemption,5
43,7,Fight Club,5
42,1,The Shawshank Redemption,2
23,6,Inception,3
30,10,The Lord of the Rings: The Return of the King,2
58,4,Pulp Fiction,3
71,8,The Matrix,2
7,8,The Matrix,2
65,4,Pulp Fiction,1
52,2,The Godfather,3
29,5,Forrest Gump,2
78,9,Goodfellas,3
47,10,The Lord of the Rings: The Return of the King,3
56,3,The Dark Knight,4
88,6,Inception,1
54,1,The Shawshank Redemption,1
24,7,Fight Club,3
86,9,Goodfellas,4
99,6,Inception,3
84,3,The Dark Knight,1
42,2,The Godfather,1
31,2,The Godfather,2
17,6,Inception,1
79,8,The Matrix,3
56,7,Fight Club,3
57,2,The Godfather,3
1,4,Pulp Fiction,5
93,6,Inception,5
65,3,The Dark Knight,1
91,5,Forrest Gump,5
16,6,Inception,2
80,1,The Shawshank Redemption,4
74,1,The Shawshank Redemption,1
59,7,Fight Club,4
53,7,Fight Club,4
79,2,The Godfather,5
68,7,Fight Club,3
2,10,The Lord of the Rings: The Return of the King,2
81,5,Forrest Gump,4
70,6,Inception,1
84,1,The Shawshank Redemption,5
58,6,Inception,3
18,6,Inception,5
97,7,Fight Club,2
77,7,Fight Club,4
27,10,The Lord of the Rings: The Return of the King,1
79,4,Pulp Fiction,5
55,9,Goodfellas,5
61,2,The Godfather,2
97,7,Fight Club,5
26,3,The Dark Knight,3
87,2,The Godfather,1
41,9,Goodfellas,3
58,2,The Godfather,3
7,9,Goodfellas,1
61,4,Pulp Fiction,2
71,10,The Lord of the Rings: The Return of the King,2
30,4,Pulp Fiction,5
60,1,The Shawshank Redemption,1
74,3,The Dark Knight,2
51,8,The Matrix,1
32,1,The Shawshank Redemption,3
58,2,The Godfather,4
71,9,Goodfellas,4
22,10,The Lord of the Rings: The Return of the King,1
75,10,The Lord of the Rings: The Return of the King,1
48,5,Forrest Gump,1
45,8,The Matrix,1
17,8,The Matrix,5
57,2,The Godfather,1
62,8,The Matrix,1
68,1,The Shawshank Redemption,1
50,8,The Matrix,2
75,5,Forrest Gump,5
18,7,Fight Club,5
24,10,The Lord of the Rings: The Return of the King,5
17,2,The Godfather,2
84,5,Forrest Gump,5
82,1,The Shawshank Redemption,1
14,1,The Shawshank Redemption,5
95,4,Pulp Fiction,2
20,8,The Matrix,3
9,5,Forrest Gump,3
90,4,Pulp Fiction,2
89,10,The Lord of the Rings: The Return of the King,2
46,1,The Shawshank Redemption,2
96,5,Forrest Gump,3
66,1,The Shawshank Redemption,2
19,1,The Shawshank Redemption,4
33,1,The Shawshank Redemption,3
49,7,Fight Club,2
99,8,The Matrix,4
100,5,Forrest Gump,4
16,8,The Matrix,5
54,1,The Shawshank Redemption,1
25,10,The Lord of the Rings: The Return of the King,2
72,7,Fight Club,4
6,4,Pulp Fiction,1
78,10,The Lord of the Rings: The Return of the King,2
78,7,Fight Club,1
26,9,Goodfellas,5
84,3,The Dark Knight,4
68,10,The Lord of the Rings: The Return of the King,3
2,1,The Shawshank Redemption,4
90,1,The Shawshank Redemption,5
78,8,The Matrix,2
26,5,Forrest Gump,4
48,4,Pulp Fiction,2
73,7,Fight Club,5
23,1,The Shawshank Redemption,4
2,4,Pulp Fiction,4
59,3,The Dark Knight,4
40,2,The Godfather,4
78,3,The Dark Knight,2
44,6,Inception,5
64,4,Pulp Fiction,2
12,4,Pulp Fiction,3
94,5,Forrest Gump,3
71,3,The Dark Knight,4
27,5,Forrest Gump,3
48,7,Fight Club,3
69,3,The Dark Knight,2
69,7,Fight Club,5
37,9,Goodfellas,3
93,6,Inception,1
26,5,Forrest Gump,5
11,6,Inception,2
88,3,The Dark Knight,2
12,6,Inception,4
34,9,Goodfellas,2
17,1,The Shawshank Redemption,3
62,3,The Dark Knight,1
12,7,Fight Club,4
42,2,The Godfather,2
85,6,Inception,1
4,2,The Godfather,5
19,2,The Godfather,4
81,10,The Lord of the Rings: The Return of the King,2
6,8,The Matrix,5
51,9,Goodfellas,4
73,2,The Godfather,2
11,5,Forrest Gump,4
10,5,Forrest Gump,4
8,4,Pulp Fiction,5
76,6,Inception,2
85,6,Inception,5
50,7,Fight Club,4
88,7,Fight Club,1
1,10,The Lord of the Rings: The Return of the King,5
44,6,Inception,4
74,7,Fight Club,2
6,1,The Shawshank Redemption,3
38,8,The Matrix,3
10,8,The Matrix,5
70,5,Forrest Gump,1
39,8,The Matrix,1
59,2,The Godfather,4
57,4,Pulp Fiction,4
48,10,The Lord of the Rings: The Return of the King,3
74,9,Goodfellas,4
42,10,The Lord of the Rings: The Return of the King,2
25,7,Fight Club,2
57,4,Pulp Fiction,5
31,7,Fight Club,1
85,2,The Godfather,2
47,1,The Shawshank Redemption,5
98,4,Pulp Fiction,3
51,2,The Godfather,5
18,8,The Matrix,5
30,5,Forrest Gump,2
87,4,Pulp Fiction,1
11,2,The Godfather,2
90,4,Pulp Fiction,1
47,8,The Matrix,1
68,10,The Lord of the Rings: The Return of the King,3
82,5,Forrest Gump,3
58,7,Fight Club,3
54,1,The Shawshank Redemption,4
24,2,The Godfather,5
8,2,The Godfather,1
5,10,The Lord of the Rings: The Return of the King,5
83,3,The Dark Knight,2
58,10,The Lord of the Rings: The Return of the King,4
2,2,The Godfather,5
86,2,The Godfather,5
7,10,The Lord of the Rings: The Return of the King,2
88,7,Fight Club,4
73,5,Forrest Gump,5
5,10,The Lord of the Rings: The Return of the King,4
77,9,Goodfellas,5
50,10,The Lord of the Rings: The Return of the King,4
32,3,The Dark Knight,4
85,6,Inception,1
4,10,The Lord of the Rings: The Return of the King,5
37,7,Fight Club,5
85,1,The Shawshank Redemption,3
40,7,Fight Club,3
16,4,Pulp Fiction,5
25,10,The Lord of the Rings: The Return of the King,5
97,9,Goodfellas,4
69,6,Inception,4
54,8,The Matrix,3
69,2,The Godfather,2
77,7,Fight Club,2
58,10,The Lord of the Rings: The Return of the King,4
53,1,The Shawshank Redemption,1
72,5,Forrest Gump,3
74,9,Goodfellas,5
93,3,The Dark Knight,3
10,6,Inception,4
95,2,The Godfather,4
25,7,Fight Club,4
98,4,Pulp Fiction,5
67,9,Goodfellas,5
53,2,The Godfather,3
35,9,Goodfellas,2
78,4,Pulp Fiction,5
41,2,The Godfather,4
42,4,Pulp Fiction,5
98,10,The Lord of the Rings: The Return of the King,1
39,10,The Lord of the Rings: The Return of the King,1
91,8,The Matrix,3
46,10,The Lord of the Rings: The Return of the King,2
49,6,Inception,4
49,9,Goodfellas,4
71,7,Fight Club,2
49,8,The Matrix,3
43,2,The Godfather,1
90,9,Goodfellas,5
15,4,Pulp Fiction,4
30,4,Pulp Fiction,3
86,1,The Shawshank Redemption,2
49,7,Fight Club,5
56,4,Pulp Fiction,4
31,10,The Lord of the Rings: The Return of the King,5
84,7,Fight Club,4
16,5,Forrest Gump,5
79,1,The Shawshank Redemption,2
37,3,The Dark Knight,5
18,4,Pulp Fiction,4
84,4,Pulp Fiction,3
44,7,Fight Club,1
44,5,Forrest Gump,4
34,2,The Godfather,5
55,10,The Lord of the Rings: The Return of the King,2
41,7,Fight Club,5
10,10,The Lord of the Rings: The Return of the King,3
60,3,The Dark Knight,5
8,1,The Shawshank Redemption,4
78,5,Forrest Gump,5
49,9,Goodfellas,1
69,10,The Lord of the Rings: The Return of the King,1
62,4,Pulp Fiction,5
40,6,Inception,3
63,3,The Dark Knight,4
50,1,The Shawshank Redemption,5
78,8,The Matrix,1
62,1,The Shawshank Redemption,4
10,6,Inception,1
1,7,Fight Club,2
91,5,Forrest Gump,4
80,8,The Matrix,4
20,6,Inception,1
28,5,Forrest Gump,5
18,6,Inception,1
93,3,The Dark Knight,1
65,3,The Dark Knight,2
21,3,The Dark Knight,1
40,3,The Dark Knight,1
55,4,Pulp Fiction,4
44,2,The Godfather,5
56,7,Fight Club,3
77,1,The Shawshank Redemption,1
81,2,The Godfather,3
83,8,The Matrix,2
42,4,Pulp Fiction,1
17,2,The Godfather,4
19,1,The Shawshank Redemption,5
39,2,The Godfather,5
71,1,The Shawshank Redemption,4
40,4,Pulp Fiction,1
69,4,Pulp Fiction,5
73,4,Pulp Fiction,3
24,5,Forrest Gump,2
42,9,Goodfellas,3
12,2,The Godfather,1
30,8,The Matrix,3
99,7,Fight Club,1
1,9,Goodfellas,4
24,3,The Dark Knight,3
83,4,Pulp Fiction,1
85,1,The Shawshank Redemption,5
1,10,The Lord of the Rings: The Return of the King,3
59,7,Fight Club,4
86,2,The Godfather,3
92,2,The Godfather,3
39,1,The Shawshank Redemption,5
82,8,The Matrix,2
71,4,Pulp Fiction,2
38,9,Goodfellas,3
73,8,The Matrix,3
35,2,The Godfather,5
14,4,Pulp Fiction,4
64,9,Goodfellas,4
76,2,The Godfather,3
78,6,Inception,4
38,7,Fight Club,4
79,8,The Matrix,1
1,7,Fight Club,1
95,10,The Lord of the Rings: The Return of the King,5
50,10,The Lord of the Rings: The Return of the King,4
12,7,Fight Club,2
66,10,The Lord of the Rings: The Return of the King,4
17,4,Pulp Fiction,1
95,3,The Dark Knight,4
34,6,Inception,2
45,10,The Lord of the Rings: The Return of the King,3
34,6,Inception,2
32,3,The Dark Knight,3
86,6,Inception,2
51,3,The Dark Knight,5
76,1,The Shawshank Redemption,5
66,4,Pulp Fiction,2
88,1,The Shawshank Redemption,4
6,3,The Dark Knight,5
96,10,The Lord of the Rings: The Return of the King,1
91,3,The Dark Knight,5
24,6,Inception,4
24,3,The Dark Knight,3
68,9,Goodfellas,5
40,6,Inception,3
95,8,The Matrix,4
89,8,The Matrix,5
68,6,Inception,1
36,8,The Matrix,1
99,1,The Shawshank Redemption,1
2,9,Goodfellas,5
52,2,The Godfather,4
92,10,The Lord of the Rings: The Return of the King,3
55,3,The Dark Knight,3
60,10,The Lord of the Rings: The Return of the King,4
88,5,Forrest Gump,4
39,9,Goodfellas,1
53,8,The Matrix,2
97,9,Goodfellas,5
35,3,The Dark Knight,5
90,7,Fight Club,5
56,10,The Lord of the Rings: The Return of the King,2
34,3,The Dark Knight,3
71,2,The Godfather,1
63,4,Pulp Fiction,1
98,2,The Godfather,1
12,7,Fight Club,1
45,6,Inception,5
23,6,Inception,2
86,4,Pulp Fiction,1
79,1,The Shawshank Redemption,5
72,5,Forrest Gump,1
52,1,The Shawshank Redemption,2
5,7,Fight Club,2
38,6,Inception,5
37,3,The Dark Knight,2
79,10,The Lord of the Rings: The Return of the King,3
48,2,The Godfather,1
16,6,Inception,3
98,2,The Godfather,5
41,5,Forrest Gump,4
53,7,Fight Club,5
20,8,The Matrix,5
91,10,The Lord of the Rings: The Return of the King,5
27,10,The Lord of the Rings: The Return of the King,2
47,5,Forrest Gump,3
38,5,Forrest Gump,4
98,5,Forrest Gump,2
48,3,The Dark Knight,1
64,6,Inception,5
51,7,Fight Club,4
3,8,The Matrix,5
11,1,The Shawshank Redemption,2
75,1,The Shawshank Redemption,5
39,6,Inception,2
91,4,Pulp Fiction,3
82,1,The Shawshank Redemption,3
35,7,Fight Club,1
25,6,Inception,4
67,3,The Dark Knight,2
82,10,The Lord of the Rings: The Return of the King,5
9,2,The Godfather,2
60,6,Inception,5
31,10,The Lord of the Rings: The Return of the King,2
76,4,Pulp Fiction,5
49,6,Inception,1
3,10,The Lord of the Rings: The Return of the King,5
90,5,Forrest Gump,5
90,6,Inception,4
26,8,The Matrix,5
15,1,The Shawshank Redemption,5
3,4,Pulp Fiction,5
80,7,Fight Club,3
21,2,The Godfather,3
38,10,The Lord of the Rings: The Return of the King,2
62,6,Inception,1
11,8,The Matrix,1
71,6,Inception,5
72,3,The Dark Knight,5
64,8,The Matrix,4
8,10,The Lord of the Rings: The Return of the King,2
93,9,Goodfellas,2
10,6,Inception,4
84,6,Inception,5
86,7,Fight Club,1
93,6,Inception,4
48,6,Inception,5
97,9,Goodfellas,1
91,8,The Matrix,5
90,3,The Dark Knight,1
43,8,The Matrix,5
5,10,The Lord of the Rings: The Return of the King,2
36,9,Goodfellas,3
58,2,The Godfather,1
73,5,Forrest Gump,3
1,7,Fight Club,2
42,4,Pulp Fiction,1
54,3,The Dark Knight,5
58,6,Inception,5
66,10,The Lord of the Rings: The Return of the King,2
82,7,Fight Club,2
76,6,Inception,5
20,7,Fight Club,4
65,1,The Shawshank Redemption,1
1,5,Forrest Gump,4
94,9,Goodfellas,3
46,7,Fight Club,3
88,6,Inception,4
45,10,The Lord of the Rings: The Return of the King,5
65,8,The Matrix,2
35,8,The Matrix,4
100,8,The Matrix,3
81,3,The Dark Knight,1
98,1,The Shawshank Redemption,2
68,5,Forrest Gump,3
13,10,The Lord of the Rings: The Return of the King,3
82,2,The Godfather,1
50,7,Fight Club,3
39,3,The Dark Knight,4
7,1,The Shawshank Redemption,2
33,5,Forrest Gump,2
71,4,Pulp Fiction,4
36,1,The Shawshank Redemption,4
56,3,The Dark Knight,4
55,9,Goodfellas,2
83,1,The Shawshank Redemption,5
51,6,Inception,3
53,4,Pulp Fiction,4
68,4,Pulp Fiction,4
53,2,The Godfather,2
80,9,Goodfellas,2
22,2,The Godfather,5
100,7,Fight Club,5
54,10,The Lord of the Rings: The Return of the King,5
17,3,The Dark Knight,1
95,1,The Shawshank Redemption,5
2,4,Pulp Fiction,3
97,3,The Dark Knight,2
58,3,The Dark Knight,4
2,3,The Dark Knight,1
83,5,Forrest Gump,2
16,4,Pulp Fiction,4
29,7,Fight Club,4
99,5,Forrest Gump,1
32,10,The Lord of the Rings: The Return of the King,3
81,5,Forrest Gump,5
9,1,The Shawshank Redemption,1
100,4,Pulp Fiction,2
9,9,Goodfellas,5
78,9,Goodfellas,2
29,4,Pulp Fiction,2
57,1,The Shawshank Redemption,4
80,3,The Dark Knight,3
62,10,The Lord of the Rings: The Return of the King,5
82,10,The Lord of the Rings: The Return of the King,4
58,9,Goodfellas,1
77,4,Pulp Fiction,1
92,4,Pulp Fiction,5
8,2,The Godfather,4
5,6,Inception,5
31,9,Goodfellas,2
32,1,The Shawshank Redemption,3
30,2,The Godfather,4
29,3,The Dark Knight,2
57,9,Goodfellas,2
2,3,The Dark Knight,4
25,3,The Dark Knight,5
44,3,The Dark Knight,1
2,6,Inception,1
44,2,The Godfather,2
77,5,Forrest Gump,2
44,10,The Lord of the Rings: The Return of the King,3
89,2,The Godfather,5
30,7,Fight Club,3
13,3,The Dark Knight,2
57,8,The Matrix,5
70,10,The Lord of the Rings: The Return of the King,1
42,1,The Shawshank Redemption,4
66,7,Fight Club,2
90,2,The Godfather,5
100,8,The Matrix,4
46,6,Inception,5
59,2,The Godfather,3
30,8,The Matrix,2
57,9,Goodfellas,3
20,8,The Matrix,1
19,5,Forrest Gump,3
79,8,The Matrix,3
87,8,The Matrix,2
27,3,The Dark Knight,2
42,7,Fight Club,4
41,1,The Shawshank Redemption,3
83,1,The Shawshank Redemption,2
96,8,The Matrix,5
92,5,Forrest Gump,5
49,10,The Lord of the Rings: The Return of the King,5
22,1,The Shawshank Redemption,3
23,1,The Shawshank Redemption,3
18,2,The Godfather,5
30,10,The Lord of the Rings: The Return of the King,5
39,1,The Shawshank Redemption,2
48,1,The Shawshank Redemption,1
38,2,The Godfather,1
6,2,The Godfather,2
88,2,The Godfather,3
41,8,The Matrix,4
74,1,The Shawshank Redemption,5
58,6,Inception,2
39,3,The Dark Knight,3
23,7,Fight Club,2
89,5,Forrest Gump,1
10,5,Forrest Gump,3
9,4,Pulp Fiction,2
25,2,The Godfather,3
58,2,The Godfather,3
3,10,The Lord of the Rings: The Return of the King,3
70,7,Fight Club,1
19,3,The Dark Knight,2
73,4,Pulp Fiction,4
5,3,The Dark Knight,3
94,4,Pulp Fiction,5
1,2,The Godfather,4
77,9,Goodfellas,2
37,8,The Matrix,3
22,4,Pulp Fiction,3
58,3,The Dark Knight,4
95,10,The Lord of the Rings: The Return of the King,1
43,10,The Lord of the Rings: The Return of the King,1
64,3,The Dark Knight,2
24,7,Fight Club,2
38,3,The Dark Knight,2
29,3,The Dark Knight,2
78,9,Goodfellas,1
53,3,The Dark Knight,2
18,9,Goodfellas,5
65,5,Forrest Gump,3
70,7,Fight Club,4
100,1,The Shawshank Redemption,3
40,10,The Lord of the Rings: The Return of the King,4
3,7,Fight Club,4
66,8,The Matrix,5
9,5,Forrest Gump,3
69,3,The Dark Knight,3
66,8,The Matrix,1
39,5,Forrest Gump,3
92,7,Fight Club,1
2,8,The Matrix,1
27,3,The Dark Knight,2
21,10,The Lord of the Rings: The Return of the King,5
52,5,Forrest Gump,5
20,6,Inception,4
25,2,The Godfather,1
32,10,The Lord of the Rings: The Return of the King,1
67,1,The Shawshank Redemption,1
51,5,Forrest Gump,5
19,9,Goodfellas,1
35,5,Forrest Gump,2
22,7,Fight Club,5
57,6,Inception,3
53,4,Pulp Fiction,5
88,8,The Matrix,1
72,8,The Matrix,2
84,2,The Godfather,4
76,10,The Lord of the Rings: The Return of the King,1
46,8,The Matrix,4
9,8,The Matrix,2
87,2,The Godfather,5
60,2,The Godfather,4
63,5,Forrest Gump,1
74,8,The Matrix,2
49,2,The Godfather,4
90,5,Forrest Gump,4
55,3,The Dark Knight,2
82,7,Fight Club,5
14,1,The Shawshank Redemption,1
25,5,Forrest Gump,1
23,9,Goodfellas,3
81,10,The Lord of the Rings: The Return of the King,5
20,3,The Dark Knight,5
56,2,The Godfather,1
18,9,Goodfellas,1
32,6,Inception,1
19,6,Inception,3
34,4,Pulp Fiction,1
68,10,The Lord of the Rings: The Return of the King,2
88,5,Forrest Gump,3
91,10,The Lord of the Rings: The Return of the King,5
94,1,The Shawshank Redemption,3
16,8,The Matrix,4
35,1,The Shawshank Redemption,5
50,4,Pulp Fiction,1
32,9,Goodfellas,3
20,9,Goodfellas,2
9,5,Forrest Gump,5
38,3,The Dark Knight,4
70,7,Fight Club,1
55,1,The Shawshank Redemption,5
70,2,The Godfather,5
26,9,Goodfellas,2
54,7,Fight Club,2
31,8,The Matrix,3
95,10,The Lord of the Rings: The Return of the King,1
14,8,The Matrix,4
58,8,The Matrix,5
63,6,Inception,3
25,4,Pulp Fiction,2
18,5,Forrest Gump,2
9,3,The Dark Knight,4
54,10,The Lord of the Rings: The Return of the King,3
30,5,Forrest Gump,4
99,1,The Shawshank Redemption,4
94,7,Fight Club,3
12,5,Forrest Gump,5
79,2,The Godfather,3
26,2,The Godfather,4
15,4,Pulp Fiction,4
86,2,The Godfather,3
90,3,The Dark Knight,3
28,8,The Matrix,2
8,5,Forrest Gump,2
55,2,The Godfather,2
99,9,Goodfellas,3
11,3,The Dark Knight,5
39,8,The Matrix,4
75,7,Fight Club,1
21,10,The Lord of the Rings: The Return of the King,3
15,3,The Dark Knight,5
60,4,Pulp Fiction,4
96,2,The Godfather,5
69,4,Pulp Fiction,4
78,8,The Matrix,1
35,5,Forrest Gump,5
58,2,The Godfather,1
72,3,The Dark Knight,1
81,2,The Godfather,3
12,4,Pulp Fiction,4
66,2,The Godfather,5
81,7,Fight Club,4
14,1,The Shawshank Redemption,3
88,6,Inception,3
82,8,The Matrix,5
24,6,Inception,2
40,6,Inception,1
18,9,Goodfellas,3
28,8,The Matrix,4
71,7,Fight Club,5
34,6,Inception,2
35,4,Pulp Fiction,5
42,2,The Godfather,2
92,8,The Matrix,2
53,8,The Matrix,4
91,4,Pulp Fiction,5
97,1,The Shawshank Redemption,2
30,8,The Matrix,2
57,5,Forrest Gump,2
7,8,The Matrix,4
39,7,Fight Club,4
78,5,Forrest Gump,2
4,10,The Lord of the Rings: The Return of the King,2
25,7,Fight Club,4
69,3,The Dark Knight,4
95,10,The Lord of the Rings: The Return of the King,2
20,3,The Dark Knight,4
11,8,The Matrix,3
87,7,Fight Club,5
71,2,The Godfather,2
19,10,The Lord of the Rings: The Return of the King,1
48,3,The Dark Knight,2
41,10,The Lord of the Rings: The Return of the King,1
78,9,Goodfellas,3
39,7,Fight Club,3
74,4,Pulp Fiction,3
19,5,Forrest Gump,3
78,1,The Shawshank Redemption,2
83,6,Inception,3
82,2,The Godfather,4
54,6,Inception,3
40,2,The Godfather,1
2,1,The Shawshank Redemption,2
98,7,Fight Club,5
60,1,The Shawshank Redemption,4
19,1,The Shawshank Redemption,3
33,8,The Matrix,5
17,8,The Matrix,1
42,2,The Godfather,1
87,3,The Dark Knight,2
71,5,Forrest Gump,4
25,3,The Dark Knight,4
62,7,Fight Club,2
46,6,Inception,3
48,8,The Matrix,3
35,1,The Shawshank Redemption,5
91,8,The Matrix,2
96,1,The Shawshank Redemption,1
47,4,Pulp Fiction,5
9,1,The Shawshank Redemption,4
93,5,Forrest Gump,2
85,5,Forrest Gump,2
6,8,The Matrix,3
13,1,The Shawshank Redemption,4
57,8,The Matrix,2
73,1,The Shawshank Redemption,1
67,10,The Lord of the Rings: The Return of the King,1
49,1,The Shawshank Redemption,1
11,6,Inception,4
39,5,Forrest Gump,2
78,7,Fight Club,1
56,6,Inception,4
30,8,The Matrix,3
77,4,Pulp Fiction,3
87,4,Pulp Fiction,4
80,7,Fight Club,5
75,8,The Matrix,1
58,7,Fight Club,4
7,7,Fight Club,2
62,10,The Lord of the Rings: The Return of the King,1
98,7,Fight Club,4
89,8,The Matrix,4
17,2,The Godfather,5
31,2,The Godfather,4
60,8,The Matrix,1
20,10,The Lord of the Rings: The Return of the King,4
73,7,Fight Club,3
25,7,Fight Club,5
31,5,Forrest Gump,2
54,5,Forrest Gump,5
28,9,Goodfellas,3
99,7,Fight Club,3
62,7,Fight Club,5
86,8,The Matrix,1
52,1,The Shawshank Redemption,1
42,8,The Matrix,4
64,2,The Godfather,4
16,1,The Shawshank Redemption,3
8,6,Inception,5
93,9,Goodfellas,4
90,7,Fight Club,1
79,9,Goodfellas,2
48,9,Goodfellas,2
79,6,Inception,2
43,4,Pulp Fiction,3
98,6,Inception,1
62,5,Forrest Gump,2
16,8,The Matrix,1
96,10,The Lord of the Rings: The Return of the King,4
86,10,The Lord of the Rings: The Return of the King,1
76,5,Forrest Gump,4
70,4,Pulp Fiction,5
23,9,Goodfellas,2
59,6,Inception,3
20,3,The Dark Knight,5
50,2,The Godfather,3
33,6,Inception,4
34,2,The Godfather,2
62,7,Fight Club,1
61,3,The Dark Knight,3
38,4,Pulp Fiction,2
44,1,The Shawshank Redemption,3
10,3,The Dark Knight,4
18,1,The Shawshank Redemption,4
63,7,Fight Club,2
11,6,Inception,3
62,2,The Godfather,4
17,8,The Matrix,4
85,8,The Matrix,3
67,2,The Godfather,5
64,3,The Dark Knight,2
52,7,Fight Club,1
12,10,The Lord of the Rings: The Return of the King,1
49,4,Pulp Fiction,5
37,4,Pulp Fiction,1
7,10,The Lord of the Rings: The Return of the King,1
93,7,Fight Club,1
71,10,The Lord of the Rings: The Return of the King,3
73,3,The Dark Knight,4
100,9,Goodfellas,5
23,3,The Dark Knight,2
39,8,The Matrix,1
12,2,The Godfather,3
31,2,The Godfather,1
75,2,The Godfather,4
75,2,The Godfather,5
16,7,Fight Club,5
37,1,The Shawshank Redemption,5
44,3,The Dark Knight,5
66,9,Goodfellas,3
88,6,Inception,5
26,7,Fight Club,1
83,6,Inception,3
29,7,Fight Club,2
19,4,Pulp Fiction,2
70,1,The Shawshank Redemption,1
37,7,Fight Club,1
25,1,The Shawshank Redemption,1
6,2,The Godfather,2
92,1,The Shawshank Redemption,1
77,5,Forrest Gump,4
65,4,Pulp Fiction,3
82,9,Goodfellas,3
17,7,Fight Club,5
36,5,Forrest Gump,2
53,1,The Shawshank Redemption,5
25,2,The Godfather,5
4,4,Pulp Fiction,4
21,6,Inception,5
89,10,The Lord of the Rings: The Return of the King,4
